Index;Time point [ms];Iteration length [ms];Cost
286;1664;7;4000674.828492827
287;1670;6;4000674.828492827
288;1677;7;4000674.828492827
289;1682;5;4000674.828492827
290;1684;2;4000674.828492827
291;1689;5;4000674.828492827
292;1691;2;4000674.828492827
293;1698;7;4000674.828492827
294;1702;4;4000674.828492827
295;1706;4;4000674.828492827
296;1712;6;4000674.828492827
297;1718;6;4000674.828492827
298;1721;3;4000674.828492827
299;1728;7;4000674.828492827
300;1736;8;4000674.828492827
301;1742;6;4000674.828492827
302;1744;2;4000674.828492827
303;1747;3;4000674.828492827
304;1751;4;4000674.828492827
305;1756;5;4000674.828492827
306;1765;9;4000674.828492827
307;1771;6;4000674.828492827
308;1776;5;4000674.828492827
309;1782;6;4000674.828492827
310;1789;7;4000674.828492827
311;1791;2;4000674.828492827
312;1792;1;4000674.828492827
313;1799;7;4000674.828492827
314;1809;10;4000674.828492827
315;1815;6;4000674.828492827
316;1815;0;4000674.828492827
317;1816;1;4000674.828492827
318;1817;1;4000674.828492827
319;1822;5;4000674.828492827
320;1825;3;4000674.828492827
321;1830;5;4000674.828492827
322;1834;4;4000674.828492827
323;1839;5;4000674.828492827
324;1841;2;4000674.828492827
325;1850;9;4000674.828492827
326;1856;6;4000674.828492827
327;1862;6;4000674.828492827
328;1868;6;4000674.828492827
329;1872;4;4000674.828492827
330;1879;7;4000674.828492827
331;1883;4;4000674.828492827
332;1886;3;4000674.828492827
333;1891;5;4000674.828492827
334;1899;8;4000674.828492827
335;1904;5;4000674.828492827
336;1905;1;4000674.828492827
337;1905;0;4000674.828492827
338;1912;7;4000674.828492827
339;1916;4;4000674.828492827
340;1919;3;4000674.828492827
341;1925;6;4000674.828492827
342;1925;0;4000674.828492827
343;1926;1;4000674.828492827
344;1933;7;4000674.828492827
345;1938;5;4000674.828492827
346;1944;6;4000674.828492827
347;1949;5;4000674.828492827
348;1956;7;4000674.828492827
349;1962;6;4000674.828492827
350;1968;6;4000674.828492827
351;1975;7;4000674.828492827
352;1980;5;4000674.828492827
353;1985;5;4000674.828492827
354;1988;3;4000674.828492827
355;1993;5;4000674.828492827
356;1997;4;4000674.828492827
357;2002;5;4000674.828492827
358;2007;5;4000674.828492827
359;2010;3;4000674.828492827
360;2015;5;4000674.828492827
361;2015;0;4000674.828492827
362;2023;8;4000674.828492827
363;2029;6;4000674.828492827
364;2033;4;4000674.828492827
365;2040;7;4000674.828492827
366;2044;4;4000674.828492827
367;2047;3;4000674.828492827
368;2052;5;4000674.828492827
369;2055;3;4000674.828492827
370;2062;7;4000674.828492827
371;2069;7;4000674.828492827
372;2075;6;4000674.828492827
373;2080;5;4000674.828492827
374;2086;6;4000674.828492827
375;2095;9;4000674.828492827
376;2098;3;4000674.828492827
377;2103;5;4000674.828492827
378;2111;8;4000674.828492827
379;2116;5;4000674.828492827
380;2120;4;4000674.828492827
381;2128;8;4000674.828492827
382;2132;4;4000674.828492827
383;2133;1;4000674.828492827
384;2133;0;4000674.828492827
385;2139;6;4000674.828492827
386;2144;5;4000674.828492827
387;2151;7;4000674.828492827
388;2157;6;4000674.828492827
389;2162;5;4000674.828492827
390;2168;6;4000674.828492827
391;2171;3;4000674.828492827
392;2175;4;4000674.828492827
393;2183;8;4000674.828492827
394;2188;5;4000674.828492827
395;2189;1;4000674.828492827
396;2194;5;4000674.828492827
397;2199;5;4000674.828492827
398;2202;3;4000674.828492827
399;2205;3;4000674.828492827
400;2210;5;4000674.828492827
401;2216;6;4000674.828492827
402;2223;7;4000674.828492827
403;2224;1;4000674.828492827
404;2229;5;4000674.828492827
405;2234;5;4000674.828492827
406;2238;4;4000674.828492827
407;2245;7;4000674.828492827
408;2250;5;4000674.828492827
409;2253;3;4000674.828492827
410;2259;6;4000674.828492827
411;2264;5;4000674.828492827
412;2267;3;4000674.828492827
413;2271;4;4000674.828492827
414;2275;4;4000674.828492827
415;2276;1;4000674.828492827
416;2284;8;4000674.828492827
417;2292;8;4000674.828492827
418;2302;10;4000674.828492827
419;2306;4;4000674.828492827
420;2312;6;4000674.828492827
421;2318;6;4000674.828492827
422;2324;6;4000674.828492827
423;2335;11;4000674.828492827
424;2343;8;4000674.828492827
425;2346;3;4000674.828492827
426;2347;1;4000674.828492827
427;2351;4;4000674.828492827
428;2357;6;4000674.828492827
429;2363;6;4000674.828492827
430;2366;3;4000674.828492827
431;2370;4;4000674.828492827
432;2374;4;4000674.828492827
433;2379;5;4000674.828492827
434;2384;5;4000674.828492827
435;2392;8;4000674.828492827
436;2398;6;4000674.828492827
437;2412;14;4000674.828492827
438;2421;9;4000674.828492827
439;2431;10;4000674.828492827
440;2442;11;4000674.828492827
441;2448;6;4000674.828492827
442;2454;6;4000674.828492827
443;2455;1;4000674.828492827
444;2466;11;4000674.828492827
445;2475;9;4000674.828492827
446;2481;6;4000674.828492827
447;2492;11;4000674.828492827
448;2509;17;4000674.828492827
449;2522;13;4000674.828492827
450;2529;7;4000674.828492827
451;2536;7;4000674.828492827
452;2541;5;4000674.828492827
453;2545;4;4000674.828492827
454;2557;12;4000674.828492827
455;2563;6;4000674.828492827
456;2570;7;4000674.828492827
457;2576;6;4000674.828492827
458;2582;6;4000674.828492827
459;2587;5;4000674.828492827
460;2592;5;4000674.828492827
461;2594;2;4000674.828492827
462;2599;5;4000674.828492827
463;2606;7;4000674.828492827
464;2608;2;4000674.828492827
465;2614;6;4000674.828492827
466;2619;5;4000674.828492827
467;2624;5;4000674.828492827
468;2627;3;4000674.828492827
469;2633;6;4000674.828492827
