Index;Time point [ms];Iteration length [ms];Cost
583;1925;1;1.100127842479993E7
584;1929;4;1.100127842479993E7
585;1932;3;1.100127842479993E7
586;1932;0;1.100127842479993E7
587;1933;1;1.100127842479993E7
588;1936;3;1.100127842479993E7
589;1937;1;1.100127842479993E7
590;1938;1;1.100127842479993E7
591;1944;6;1.100127842479993E7
592;1947;3;1.100127842479993E7
593;1949;2;1.100127842479993E7
594;1949;0;1.100127842479993E7
595;1953;4;1.100127842479993E7
596;1954;1;1.100127842479993E7
597;1959;5;1.100127842479993E7
598;1960;1;1.100127842479993E7
599;1961;1;1.100127842479993E7
600;1963;2;1.100127842479993E7
601;1964;1;1.100127842479993E7
602;1966;2;1.100127842479993E7
603;1968;2;1.100127842479993E7
604;1970;2;1.100127842479993E7
605;1971;1;1.100127842479993E7
606;1971;0;1.100127842479993E7
607;1975;4;1.100127842479993E7
608;1977;2;1.100127842479993E7
609;1979;2;1.100127842479993E7
610;1981;2;1.100127842479993E7
611;1985;4;1.100127842479993E7
612;1989;4;1.100127842479993E7
613;1994;5;1.100127842479993E7
614;1997;3;1.100127842479993E7
615;1998;1;1.100127842479993E7
616;2002;4;1.100127842479993E7
617;2004;2;1.100127842479993E7
618;2007;3;1.100127842479993E7
619;2009;2;1.100127842479993E7
620;2010;1;1.100127842479993E7
621;2011;1;1.100127842479993E7
622;2014;3;1.100127842479993E7
623;2016;2;1.100127842479993E7
624;2018;2;1.100127842479993E7
625;2020;2;1.100127842479993E7
626;2023;3;1.100127842479993E7
627;2025;2;1.100127842479993E7
628;2029;4;1.100127842479993E7
629;2032;3;1.100127842479993E7
630;2033;1;1.100127842479993E7
631;2035;2;1.100127842479993E7
632;2038;3;1.100127842479993E7
633;2039;1;1.100127842479993E7
634;2044;5;1.100127842479993E7
635;2047;3;1.100127842479993E7
636;2049;2;1.100127842479993E7
637;2053;4;1.100127842479993E7
638;2055;2;1.100127842479993E7
639;2058;3;1.100127842479993E7
640;2062;4;1.100127842479993E7
641;2062;0;1.100127842479993E7
642;2065;3;1.100127842479993E7
643;2067;2;1.100127842479993E7
644;2069;2;1.100127842479993E7
645;2071;2;1.100127842479993E7
646;2071;0;1.100127842479993E7
647;2075;4;1.100127842479993E7
648;2077;2;1.100127842479993E7
649;2080;3;1.100127842479993E7
650;2082;2;1.100127842479993E7
651;2084;2;1.100127842479993E7
652;2085;1;1.100127842479993E7
653;2087;2;1.100127842479993E7
654;2089;2;1.100127842479993E7
655;2092;3;1.100127842479993E7
656;2095;3;1.100127842479993E7
657;2096;1;1.100127842479993E7
658;2097;1;1.100127842479993E7
659;2099;2;1.100127842479993E7
660;2103;4;1.100127842479993E7
661;2106;3;1.100127842479993E7
662;2110;4;1.100127842479993E7
663;2112;2;1.100127842479993E7
664;2114;2;1.100127842479993E7
665;2117;3;1.100127842479993E7
666;2121;4;1.100127842479993E7
667;2122;1;1.100127842479993E7
668;2125;3;1.100127842479993E7
669;2129;4;1.100127842479993E7
670;2133;4;1.100127842479993E7
671;2135;2;1.100127842479993E7
672;2138;3;1.100127842479993E7
673;2142;4;1.100127842479993E7
674;2145;3;1.100127842479993E7
675;2148;3;1.100127842479993E7
676;2151;3;1.100127842479993E7
677;2153;2;1.100127842479993E7
678;2153;0;1.100127842479993E7
679;2159;6;1.100127842479993E7
680;2161;2;1.100127842479993E7
681;2162;1;1.100127842479993E7
682;2164;2;1.100127842479993E7
683;2167;3;1.100127842479993E7
684;2167;0;1.100127842479993E7
685;2169;2;1.100127842479993E7
686;2171;2;1.100127842479993E7
687;2174;3;1.100127842479993E7
688;2178;4;1.100127842479993E7
689;2181;3;1.100127842479993E7
690;2185;4;1.100127842479993E7
691;2187;2;1.100127842479993E7
692;2192;5;1.100127842479993E7
693;2194;2;1.100127842479993E7
694;2196;2;1.100127842479993E7
695;2196;0;1.100127842479993E7
696;2198;2;1.100127842479993E7
697;2200;2;1.100127842479993E7
698;2202;2;1.100127842479993E7
699;2205;3;1.100127842479993E7
700;2206;1;1.100127842479993E7
701;2211;5;1.100127842479993E7
702;2212;1;1.100127842479993E7
703;2215;3;1.100127842479993E7
704;2217;2;1.100127842479993E7
705;2221;4;1.100127842479993E7
706;2221;0;1.100127842479993E7
707;2224;3;1.100127842479993E7
708;2228;4;1.100127842479993E7
709;2230;2;1.100127842479993E7
710;2231;1;1.100127842479993E7
711;2233;2;1.100127842479993E7
712;2236;3;1.100127842479993E7
713;2240;4;1.100127842479993E7
714;2243;3;1.100127842479993E7
715;2245;2;1.100127842479993E7
716;2249;4;1.100127842479993E7
717;2252;3;1.100127842479993E7
718;2253;1;1.100127842479993E7
719;2256;3;1.100127842479993E7
720;2260;4;1.100127842479993E7
721;2262;2;1.100127842479993E7
722;2266;4;1.100127842479993E7
723;2268;2;1.100127842479993E7
724;2274;6;1.100127842479993E7
725;2276;2;1.100127842479993E7
726;2280;4;1.100127842479993E7
727;2283;3;1.100127842479993E7
728;2286;3;1.100127842479993E7
729;2288;2;1.100127842479993E7
730;2292;4;1.100127842479993E7
731;2295;3;1.100127842479993E7
732;2297;2;1.100127842479993E7
733;2299;2;1.100127842479993E7
734;2301;2;1.100127842479993E7
735;2304;3;1.100127842479993E7
736;2308;4;1.100127842479993E7
737;2309;1;1.100127842479993E7
738;2315;6;1.100127842479993E7
739;2319;4;1.100127842479993E7
740;2321;2;1.100127842479993E7
741;2321;0;1.100127842479993E7
742;2325;4;1.100127842479993E7
743;2328;3;1.100127842479993E7
744;2332;4;1.100127842479993E7
745;2336;4;1.100127842479993E7
746;2337;1;1.100127842479993E7
747;2339;2;1.100127842479993E7
748;2341;2;1.100127842479993E7
749;2346;5;1.100127842479993E7
750;2352;6;1.100127842479993E7
751;2354;2;1.100127842479993E7
752;2358;4;1.100127842479993E7
753;2363;5;1.100127842479993E7
754;2365;2;1.100127842479993E7
755;2369;4;1.100127842479993E7
756;2370;1;1.100127842479993E7
757;2373;3;1.100127842479993E7
758;2376;3;1.100127842479993E7
759;2380;4;1.100127842479993E7
760;2382;2;1.100127842479993E7
761;2383;1;1.100127842479993E7
762;2385;2;1.100127842479993E7
763;2388;3;1.100127842479993E7
764;2389;1;1.100127842479993E7
765;2393;4;1.100127842479993E7
766;2398;5;1.100127842479993E7
767;2399;1;1.100127842479993E7
768;2401;2;1.100127842479993E7
769;2403;2;1.100127842479993E7
770;2405;2;1.100127842479993E7
771;2409;4;1.100127842479993E7
772;2412;3;1.100127842479993E7
773;2413;1;1.100127842479993E7
774;2416;3;1.100127842479993E7
775;2418;2;1.100127842479993E7
776;2419;1;1.100127842479993E7
777;2419;0;1.100127842479993E7
778;2421;2;1.100127842479993E7
779;2422;1;1.100127842479993E7
780;2423;1;1.100127842479993E7
781;2425;2;1.100127842479993E7
782;2428;3;1.100127842479993E7
783;2430;2;1.100127842479993E7
784;2432;2;1.100127842479993E7
785;2432;0;1.100127842479993E7
786;2434;2;1.100127842479993E7
787;2435;1;1.100127842479993E7
788;2437;2;1.100127842479993E7
789;2441;4;1.100127842479993E7
790;2444;3;1.100127842479993E7
791;2448;4;1.100127842479993E7
792;2451;3;1.100127842479993E7
793;2453;2;1.100127842479993E7
794;2457;4;1.100127842479993E7
795;2458;1;1.100127842479993E7
796;2462;4;1.100127842479993E7
797;2463;1;1.100127842479993E7
798;2465;2;1.100127842479993E7
799;2469;4;1.100127842479993E7
800;2471;2;1.100127842479993E7
801;2474;3;1.100127842479993E7
802;2475;1;1.100127842479993E7
803;2476;1;1.100127842479993E7
804;2479;3;1.100127842479993E7
805;2481;2;1.100127842479993E7
806;2484;3;1.100127842479993E7
807;2486;2;1.100127842479993E7
808;2490;4;1.100127842479993E7
809;2493;3;1.100127842479993E7
810;2496;3;1.100127842479993E7
811;2498;2;1.100127842479993E7
812;2499;1;1.100127842479993E7
813;2501;2;1.100127842479993E7
814;2502;1;1.100127842479993E7
815;2503;1;1.100127842479993E7
816;2506;3;1.100127842479993E7
817;2510;4;1.100127842479993E7
818;2512;2;1.100127842479993E7
819;2515;3;1.100127842479993E7
820;2518;3;1.100127842479993E7
821;2520;2;1.100127842479993E7
822;2523;3;1.100127842479993E7
823;2527;4;1.100127842479993E7
824;2530;3;1.100127842479993E7
825;2533;3;1.100127842479993E7
826;2536;3;1.100127842479993E7
827;2538;2;1.100127842479993E7
828;2540;2;1.100127842479993E7
829;2543;3;1.100127842479993E7
830;2547;4;1.100127842479993E7
831;2549;2;1.100127842479993E7
832;2550;1;1.100127842479993E7
